      0.026836677536      0.268366775359h
      0.177526663782      1.775266637817h
     -0.081020086763     -0.810200867634h
      0.454898575185      4.548985751845h
     -0.435082062080     -4.350820620800h
      0.713680464683      7.136804646827h
     -0.435082062080     -4.350820620800h
      0.454898575185      4.548985751845h
     -0.081020086763     -0.810200867634h
      0.177526663782      1.775266637817h
