   -5.000000    0.000000
   -4.803922   25.553484
   -4.607843    6.388371
   -4.411765         NaN
   -4.215686         NaN
   -4.019608         NaN
   -3.823529         NaN
   -3.627451         NaN
   -3.431373         NaN
   -3.235294         NaN
   -3.039216         NaN
   -2.843137         NaN
   -2.647059         NaN
   -2.450980         NaN
   -2.254902         NaN
   -2.058824         NaN
   -1.862745         NaN
   -1.666667         NaN
   -1.470588         NaN
   -1.274510         NaN
   -1.078431         NaN
   -0.882353         NaN
   -0.686275         NaN
   -0.490196         NaN
   -0.294118         NaN
   -0.098039         NaN
    0.098039         NaN
    0.294118         NaN
    0.490196         NaN
    0.686275         NaN
    0.882353         NaN
    1.078431         NaN
    1.274510         NaN
    1.470588         NaN
    1.666667         NaN
    1.862745         NaN
    2.058824         NaN
    2.254902         NaN
    2.450980         NaN
    2.647059         NaN
    2.843137         NaN
    3.039216         NaN
    3.235294         NaN
    3.431373         NaN
    3.627451         NaN
    3.823529         NaN
    4.019608         NaN
    4.215686         NaN
    4.411765         NaN
    4.607843        +Inf
    4.803922    0.000000
    5.000000    0.000000
